id-aluno,id-turma,serie,ensino,login-count,ano-cadastro-usuario,dias-ultimo-login,var01,var02,var03,var04,var05,var06,var07,var08,var09,var10,var11,cluster,padrao
92,34,2-ano-em,medio,134,2019,205,0,0,0,0,0,0,1,0.24324,0.15957,0.10619,TARDE,Cluster 4,interagem esporadicamente
94,34,2-ano-em,medio,133,2019,214,0.14286,0.0125,0,0.08065,0,0.08065,0.5,0.24324,0.03191,0.07965,MADRUGADA,Cluster 4,interagem esporadicamente
95,34,2-ano-em,medio,27,2019,194,0.05042,0.0125,0,0.03226,0,0.03226,1,0.08108,0.18617,0.09735,TARDE,Cluster 4,interagem esporadicamente
100,34,2-ano-em,medio,115,2019,205,0.02521,0.0375,0,0.03226,0,0,1,0,0.08511,0.0177,NOITE,Cluster 4,interagem esporadicamente
101,34,2-ano-em,medio,56,2019,202,0.0084,0.0125,0,0,0,0,1,0,0.09574,0.0531,NOITE,Cluster 4,interagem esporadicamente
102,34,2-ano-em,medio,199,2019,205,0.02521,0.0375,0.2,0.01613,0.09091,0,1,0,0.12234,0.0354,NOITE,Cluster 4,interagem esporadicamente
104,34,2-ano-em,medio,92,2019,214,0.01681,0.0125,0,0,0,0,1,0,0.03723,0.0177,NOITE,Cluster 4,interagem esporadicamente
106,34,2-ano-em,medio,61,2019,205,0,0,0,0,0,0,1,0,0.16489,0.0531,TARDE,Cluster 4,interagem esporadicamente
108,34,2-ano-em,medio,77,2019,201,0.05882,0.025,0,0.01613,0,0.01613,1,0.02703,0.13298,0.12389,NOITE,Cluster 4,interagem esporadicamente
109,34,2-ano-em,medio,170,2019,206,0.03361,0.025,0,0,0,0,1,0,0.06383,0.00885,NOITE,Cluster 4,interagem esporadicamente
110,34,2-ano-em,medio,175,2019,205,0.01681,0.0125,0,0,0,0,1,0,0.1117,0.04425,NOITE,Cluster 4,interagem esporadicamente
115,34,2-ano-em,medio,229,2019,214,0.05042,0,0,0.22581,0,0.22581,0.5,0,0.10106,0.0354,TARDE,Cluster 4,interagem esporadicamente
116,34,2-ano-em,medio,100,2019,211,0.14286,0.0625,0,0.08065,0.27273,0.03226,1,0.13514,0.23404,0.14159,NOITE,Cluster 4,interagem esporadicamente
117,34,2-ano-em,medio,219,2019,208,0,0,0,0,0,0,1,0,0.03191,0.00885,MADRUGADA,Cluster 4,interagem esporadicamente
118,34,2-ano-em,medio,147,2019,205,0.10084,0.1125,0,0,0,0,1,0,0.06383,0.0177,MADRUGADA,Cluster 4,interagem esporadicamente
119,34,2-ano-em,medio,58,2019,206,0.04202,0.025,0.2,0.03226,0.18182,0,1,0,0.13298,0.0531,MADRUGADA,Cluster 4,interagem esporadicamente
121,34,2-ano-em,medio,424,2019,214,0.16807,0.05,0,0,0,0,1,0,0.13298,0.04425,NOITE,Cluster 4,interagem esporadicamente
123,34,2-ano-em,medio,144,2019,205,0,0,0,0,0,0,1,0,0.09043,0.04425,NOITE,Cluster 4,interagem esporadicamente
125,34,2-ano-em,medio,456,2019,215,0.09244,0.0375,0,0.04839,0,0.04839,1,0.05405,0.28723,0.21239,TARDE,Cluster 4,interagem esporadicamente
127,34,2-ano-em,medio,244,2019,215,0.02521,0.0125,0,0,0,0,1,0,0.27128,0.13274,TARDE,Cluster 4,interagem esporadicamente
128,34,2-ano-em,medio,148,2019,204,0.01681,0.025,0,0.14516,0.09091,0,1,0,0.15426,0.04425,NOITE,Cluster 4,interagem esporadicamente
129,34,2-ano-em,medio,196,2019,215,0.0084,0.0125,0,0,0,0,1,0.05405,0.30319,0.23894,NOITE,Cluster 4,interagem esporadicamente
130,34,2-ano-em,medio,102,2019,211,0.47059,0.2375,0,0.09677,0,0.04839,1,0,0.40426,0.22124,NOITE,Cluster 4,interagem esporadicamente
131,34,2-ano-em,medio,144,2019,215,0.04202,0.05,0,0,0,0,1,0.02703,0.12234,0.04425,NOITE,Cluster 4,interagem esporadicamente
134,34,2-ano-em,medio,96,2019,204,0.02521,0.0375,0,0,0,0,1,0,0.04787,0.02655,TARDE,Cluster 4,interagem esporadicamente
137,34,2-ano-em,medio,217,2019,215,0.05042,0.0375,0,0,0,0,1,0,0.17553,0.06195,TARDE,Cluster 4,interagem esporadicamente
139,34,2-ano-em,medio,244,2019,214,0.07563,0.0125,0,0,0,0,1,0,0.16489,0.0708,MADRUGADA,Cluster 4,interagem esporadicamente
141,34,2-ano-em,medio,51,2019,204,0.26891,0.1875,0,0.04839,0,0.04839,1,0,0.10638,0.0354,NOITE,Cluster 4,interagem esporadicamente
142,34,2-ano-em,medio,257,2019,215,0.02521,0.0375,0,0,0,0,1,0.02703,0.13298,0.07965,TARDE,Cluster 4,interagem esporadicamente
144,34,2-ano-em,medio,111,2019,212,0.05882,0,0,0,0,0,1,0,0.11702,0.0354,TARDE,Cluster 4,interagem esporadicamente
145,34,2-ano-em,medio,149,2019,215,0.04202,0,0,0,0,0,1,0,0.11702,0.0354,TARDE,Cluster 4,interagem esporadicamente
147,34,2-ano-em,medio,187,2019,205,0.10924,0.0375,0,0,0,0,1,0.08108,0.45745,0.33628,TARDE,Cluster 4,interagem esporadicamente
148,34,2-ano-em,medio,87,2019,215,0.0084,0.0125,0,0,0,0,1,0,0.07979,0.02655,TARDE,Cluster 4,interagem esporadicamente
149,34,2-ano-em,medio,91,2019,197,0.01681,0.025,0,0,0,0,1,0.05405,0.10106,0.06195,TARDE,Cluster 4,interagem esporadicamente
151,34,2-ano-em,medio,164,2019,205,0.03361,0.05,0,0,0,0,1,0,0.1117,0.0531,NOITE,Cluster 4,interagem esporadicamente
153,34,2-ano-em,medio,132,2019,205,0.02521,0.025,0,0,0,0,1,0,0.11702,0.04425,TARDE,Cluster 4,interagem esporadicamente
158,34,2-ano-em,medio,144,2019,211,0.14286,0.1125,0,0.1129,0,0.1129,1,0.05405,0.08511,0.0708,TARDE,Cluster 4,interagem esporadicamente
159,34,2-ano-em,medio,301,2019,214,0.03361,0.0125,0,0,0,0,1,0,0.12234,0.02655,MADRUGADA,Cluster 4,interagem esporadicamente
161,34,2-ano-em,medio,98,2019,203,0.13445,0.1875,0,0,0,0,1,0,0.21809,0.11504,NOITE,Cluster 4,interagem esporadicamente
162,34,2-ano-em,medio,344,2019,214,0.32773,0.375,0,0.09677,0,0.09677,1,0.05405,0.34043,0.19469,TARDE,Cluster 4,interagem esporadicamente
163,34,2-ano-em,medio,114,2019,205,0.0084,0,0,0,0,0,1,0.02703,0.04255,0.0177,MADRUGADA,Cluster 4,interagem esporadicamente
164,34,2-ano-em,medio,50,2019,205,0.01681,0.0125,0,0,0,0,1,0,0.10638,0.06195,MADRUGADA,Cluster 4,interagem esporadicamente
166,34,2-ano-em,medio,58,2019,205,0.02521,0,0,0,0,0,1,0,0.04787,0.0177,TARDE,Cluster 4,interagem esporadicamente
167,34,2-ano-em,medio,82,2019,205,0.11765,0.125,0,0,0,0,1,0,0.03191,0.00885,NOITE,Cluster 4,interagem esporadicamente
168,34,2-ano-em,medio,88,2019,205,0.13445,0.175,0,0,0,0,1,0,0.05851,0.00885,TARDE,Cluster 4,interagem esporadicamente
170,34,2-ano-em,medio,91,2019,204,0.01681,0.0125,0,0,0,0,1,0,0.06383,0.00885,TARDE,Cluster 4,interagem esporadicamente
171,34,2-ano-em,medio,139,2019,212,0.0084,0,0,0,0,0,1,0,0.07447,0.02655,TARDE,Cluster 4,interagem esporadicamente
174,34,2-ano-em,medio,194,2019,215,0.01681,0.025,0,0,0,0,1,0.02703,0.1383,0.0531,TARDE,Cluster 4,interagem esporadicamente
176,34,2-ano-em,medio,91,2019,205,0.06723,0.0375,0,0.06452,0,0.06452,1,0,0.0266,0,TARDE,Cluster 4,interagem esporadicamente
177,34,2-ano-em,medio,206,2019,205,0,0,0,0,0,0,0.5,0.05405,0.17553,0.15044,TARDE,Cluster 4,interagem esporadicamente
180,34,2-ano-em,medio,131,2019,204,0.05042,0.05,0,0,0,0,1,0,0.12234,0.06195,TARDE,Cluster 4,interagem esporadicamente
183,34,2-ano-em,medio,93,2019,204,0.09244,0.075,0,0,0,0,1,0,0.17553,0.09735,TARDE,Cluster 4,interagem esporadicamente
188,34,2-ano-em,medio,115,2019,202,0.0084,0,0,0,0,0,1,0,0.12234,0.02655,TARDE,Cluster 4,interagem esporadicamente
190,34,2-ano-em,medio,177,2019,205,0.04202,0.0625,0,0,0,0,1,0,0.15426,0.02655,NOITE,Cluster 4,interagem esporadicamente
191,34,2-ano-em,medio,316,2019,215,0.11765,0.0125,0,0,0,0,1,0,0.18085,0.06195,TARDE,Cluster 4,interagem esporadicamente
193,34,2-ano-em,medio,84,2019,205,0.03361,0.025,0,0,0,0,1,0,0.10106,0.0354,NOITE,Cluster 4,interagem esporadicamente
194,34,2-ano-em,medio,77,2019,205,0.0084,0.0125,0,0,0,0,1,0,0.07979,0.0177,NOITE,Cluster 4,interagem esporadicamente
196,34,2-ano-em,medio,79,2019,205,0.01681,0.025,0,0,0,0,1,0,0.09043,0.0531,TARDE,Cluster 4,interagem esporadicamente
197,34,2-ano-em,medio,107,2019,205,0.16807,0.1875,0.2,0.01613,0.09091,0,1,0.02703,0.19149,0.12389,TARDE,Cluster 4,interagem esporadicamente
199,34,2-ano-em,medio,144,2019,205,0.04202,0.0625,0,0,0,0,1,0,0.10106,0.0177,NOITE,Cluster 4,interagem esporadicamente
200,34,2-ano-em,medio,115,2019,204,0.02521,0.0125,0,0,0,0,1,0.02703,0.09574,0.0354,NOITE,Cluster 4,interagem esporadicamente
201,34,2-ano-em,medio,126,2019,215,0.01681,0.025,0,0,0,0,1,0,0.06383,0.00885,TARDE,Cluster 4,interagem esporadicamente
203,34,2-ano-em,medio,123,2019,205,0.08403,0.1,0.2,0.01613,0.09091,0,1,0,0.07447,0.00885,NOITE,Cluster 4,interagem esporadicamente
204,34,2-ano-em,medio,117,2019,202,0.13445,0,0,0.03226,0,0.03226,1,0.08108,0.10106,0.0354,MADRUGADA,Cluster 4,interagem esporadicamente
207,34,2-ano-em,medio,96,2019,205,0.0084,0,0,0,0,0,1,0,0.06383,0.02655,TARDE,Cluster 4,interagem esporadicamente
211,34,2-ano-em,medio,85,2019,203,0.10924,0.15,0,0,0,0,1,0,0.04255,0.0177,NOITE,Cluster 4,interagem esporadicamente
214,34,2-ano-em,medio,166,2019,204,0.05882,0.0125,0,0.04839,0,0.04839,1,0.18919,0.13298,0.11504,NOITE,Cluster 4,interagem esporadicamente
215,34,2-ano-em,medio,385,2019,205,0.07563,0.0625,0,0,0,0,1,0,0.15426,0.0354,TARDE,Cluster 4,interagem esporadicamente
218,34,2-ano-em,medio,90,2019,204,0.05882,0.075,0,0,0,0,1,0,0.09574,0.0354,TARDE,Cluster 4,interagem esporadicamente
951,34,2-ano-em,medio,57,2020,190,0.0084,0.0125,0,0,0,0,1,0,0.05319,0.02655,TARDE,Cluster 4,interagem esporadicamente
953,34,2-ano-em,medio,50,2020,206,0.19328,0.175,0,0,0,0,0.5,0,0.0266,0.0177,TARDE,Cluster 4,interagem esporadicamente
1071,34,2-ano-em,medio,279,2020,215,0.21008,0.1,0,0.14516,0,0.14516,1,0.05405,0.19681,0.11504,TARDE,Cluster 4,interagem esporadicamente
1165,34,2-ano-em,medio,134,2020,205,0.08403,0.1,0.2,0.01613,0.09091,0,1,0.08108,0.05851,0.0531,TARDE,Cluster 4,interagem esporadicamente
1246,34,2-ano-em,medio,87,2020,203,0.02521,0,0,0.03226,0,0.03226,1,0,0.04255,0.0177,TARDE,Cluster 4,interagem esporadicamente
1278,34,2-ano-em,medio,358,2020,215,0.0084,0.0125,0,0,0,0,1,0,0.21277,0.13274,TARDE,Cluster 4,interagem esporadicamente
1316,34,2-ano-em,medio,175,2020,205,0.05042,0.05,0,0.01613,0,0.01613,1,0.02703,0.31383,0.14159,MANHA,Cluster 4,interagem esporadicamente
1345,34,2-ano-em,medio,189,2020,205,0.01681,0.0125,0,0,0,0,1,0,0.24468,0.15929,NOITE,Cluster 4,interagem esporadicamente
1367,34,2-ano-em,medio,67,2020,214,0.05042,0.0625,0,0,0,0,1,0,0.12766,0.0531,NOITE,Cluster 4,interagem esporadicamente
1415,34,2-ano-em,medio,124,2020,213,0.0084,0.0125,0,0,0,0,1,0,0.06383,0.00885,NOITE,Cluster 4,interagem esporadicamente
1419,34,2-ano-em,medio,110,2020,141,0.10084,0.1125,0,0,0,0,1,0.16216,0.17021,0.16814,TARDE,Cluster 4,interagem esporadicamente
1430,34,2-ano-em,medio,136,2020,200,0.13445,0.1375,0,0.01613,0,0.01613,1,0.16216,0.16489,0.14159,TARDE,Cluster 4,interagem esporadicamente
1479,34,2-ano-em,medio,63,2020,215,0.20168,0.225,0,0,0,0,1,0,0.1383,0.02655,TARDE,Cluster 4,interagem esporadicamente
1481,34,2-ano-em,medio,221,2020,213,0.14286,0.0375,0,0.17742,0,0.17742,1,0,0.17021,0.07965,NOITE,Cluster 4,interagem esporadicamente
1500,34,2-ano-em,medio,104,2020,205,0.04202,0.0375,0,0,0,0,1,0,0.1117,0.04425,TARDE,Cluster 4,interagem esporadicamente
1527,34,2-ano-em,medio,213,2020,214,0.0084,0,0,0,0,0,1,0,0.10638,0.0354,NOITE,Cluster 4,interagem esporadicamente
1616,34,2-ano-em,medio,272,2020,212,0.04202,0.0125,0,0.01613,0,0.01613,1,0,0.05851,0.0354,TARDE,Cluster 4,interagem esporadicamente
1643,34,2-ano-em,medio,158,2020,215,0.15966,0.1125,0,0.01613,0,0.01613,1,0,0.08511,0.06195,TARDE,Cluster 4,interagem esporadicamente
1644,34,2-ano-em,medio,117,2020,215,0.01681,0,0,0,0,0,1,0,0.11702,0.0708,TARDE,Cluster 4,interagem esporadicamente
1683,34,2-ano-em,medio,30,2020,177,0.0084,0.0125,0,0,0,0,1,0,0.05851,0.0885,TARDE,Cluster 4,interagem esporadicamente
1753,34,2-ano-em,medio,140,2020,215,0.0084,0,0,0,0,0,1,0,0.04787,0.0177,TARDE,Cluster 4,interagem esporadicamente
1754,34,2-ano-em,medio,157,2020,214,0.21008,0.0875,0,0.09677,0,0.09677,0,0.10811,0.15426,0.16814,TARDE,Cluster 4,interagem esporadicamente
1758,34,2-ano-em,medio,77,2020,208,0.05882,0.0375,0,0.03226,0,0.03226,1,0,0.01064,0,NOITE,Cluster 4,interagem esporadicamente
1790,34,2-ano-em,medio,153,2020,205,0.02521,0.0125,0,0,0,0,1,0,0.06915,0.0354,NOITE,Cluster 4,interagem esporadicamente
1798,34,2-ano-em,medio,195,2020,209,0.09244,0.0625,0,0,0,0,1,0,0.16489,0.0354,MADRUGADA,Cluster 4,interagem esporadicamente
1802,34,2-ano-em,medio,216,2020,215,0,0,0,0,0,0,1,0.02703,0.21809,0.16814,TARDE,Cluster 4,interagem esporadicamente
1803,34,2-ano-em,medio,162,2020,205,0,0,0,0,0,0,1,0,0.03191,0.00885,TARDE,Cluster 4,interagem esporadicamente
1815,34,2-ano-em,medio,83,2020,205,0.16807,0.15,0,0.17742,0.09091,0.09677,1,0,0.1117,0.06195,NOITE,Cluster 4,interagem esporadicamente
1818,34,2-ano-em,medio,105,2020,212,0.13445,0.0625,0,0.03226,0.09091,0.01613,1,0,0.12766,0.0531,TARDE,Cluster 4,interagem esporadicamente
1835,34,2-ano-em,medio,166,2020,206,0.06723,0.075,0,0,0,0,1,0,0.08511,0.02655,NOITE,Cluster 4,interagem esporadicamente
1838,34,2-ano-em,medio,105,2020,215,0.06723,0.0125,0,0.03226,0,0.03226,1,0,0.04787,0.02655,TARDE,Cluster 4,interagem esporadicamente
1840,34,2-ano-em,medio,39,2020,181,0.10924,0.0375,0,0,0,0,1,0,0.08511,0.04425,NOITE,Cluster 4,interagem esporadicamente
1895,34,2-ano-em,medio,268,2020,214,0.06723,0.075,0,0,0,0,1,0,0.0266,0,MADRUGADA,Cluster 4,interagem esporadicamente
737,35,3-ano-em,medio,104,2020,202,0,0,0,0,0,0,1,0,0.1117,0.09735,TARDE,Cluster 4,interagem esporadicamente
738,35,3-ano-em,medio,291,2020,212,0.07563,0,0,0,0,0,1,0,0.25532,0.20354,TARDE,Cluster 4,interagem esporadicamente
762,35,3-ano-em,medio,47,2020,201,0.08403,0.075,0.2,0.03226,0.18182,0,0.33333,0,0.18617,0.09735,NOITE,Cluster 4,interagem esporadicamente
768,35,3-ano-em,medio,91,2020,201,0,0,0,0,0,0,0.66667,0.02703,0.27128,0.21239,MANHA,Cluster 4,interagem esporadicamente
770,35,3-ano-em,medio,79,2020,201,0.03361,0,0,0.04839,0,0.04839,1,0,0.31383,0.29204,NOITE,Cluster 4,interagem esporadicamente
775,35,3-ano-em,medio,99,2020,203,0.07563,0.1125,0,0,0,0,1,0,0.07447,0.0177,NOITE,Cluster 4,interagem esporadicamente
776,35,3-ano-em,medio,103,2020,209,0,0,0,0,0,0,1,0,0.17021,0.07965,TARDE,Cluster 4,interagem esporadicamente
778,35,3-ano-em,medio,67,2020,190,0,0,0,0,0,0,1,0,0.15957,0.10619,TARDE,Cluster 4,interagem esporadicamente
779,35,3-ano-em,medio,131,2020,207,0,0,0,0,0,0,1,0.08108,0.31383,0.29204,TARDE,Cluster 4,interagem esporadicamente
782,35,3-ano-em,medio,359,2020,215,0.06723,0.0875,0,0,0,0,0.66667,0.18919,0.23936,0.30973,MANHA,Cluster 4,interagem esporadicamente
784,35,3-ano-em,medio,165,2020,204,0.04202,0.05,0,0,0,0,1,0,0.05851,0.02655,TARDE,Cluster 4,interagem esporadicamente
789,35,3-ano-em,medio,159,2020,214,0.09244,0,0,0,0,0,1,0,0.21277,0.09735,NOITE,Cluster 4,interagem esporadicamente
790,35,3-ano-em,medio,158,2020,199,0.12605,0.1125,0,0.01613,0,0,1,0.32432,0.09043,0.15929,NOITE,Cluster 4,interagem esporadicamente
791,35,3-ano-em,medio,116,2020,213,0.20168,0.025,0,0,0,0,1,0.05405,0.06383,0.0354,TARDE,Cluster 4,interagem esporadicamente
796,35,3-ano-em,medio,135,2020,215,0.15966,0.05,0,0.01613,0,0.01613,1,0,0.06915,0.00885,NOITE,Cluster 4,interagem esporadicamente
799,35,3-ano-em,medio,117,2020,191,0.12605,0.075,0,0,0,0,0.66667,0,0.07447,0.0531,TARDE,Cluster 4,interagem esporadicamente
803,35,3-ano-em,medio,76,2020,183,0.07563,0.025,0,0,0,0,0.66667,0.02703,0.04255,0.0354,TARDE,Cluster 4,interagem esporadicamente
805,35,3-ano-em,medio,50,2020,201,0.10924,0.0125,0,0,0,0,0.66667,0,0.05319,0.0354,TARDE,Cluster 4,interagem esporadicamente
806,35,3-ano-em,medio,127,2020,201,0,0,0,0,0,0,1,0.02703,0.04787,0.06195,TARDE,Cluster 4,interagem esporadicamente
809,35,3-ano-em,medio,91,2020,204,0,0,0,0,0,0,1,0,0.10106,0.0885,NOITE,Cluster 4,interagem esporadicamente
815,35,3-ano-em,medio,44,2020,183,0.05882,0.025,0,0,0,0,1,0,0.02128,0.00885,TARDE,Cluster 4,interagem esporadicamente
816,35,3-ano-em,medio,42,2020,177,0.0084,0,0,0,0,0,1,0.02703,0.10638,0.0531,TARDE,Cluster 4,interagem esporadicamente
817,35,3-ano-em,medio,40,2020,215,0,0,0,0,0,0,1,0,0.05319,0.02655,TARDE,Cluster 4,interagem esporadicamente
821,35,3-ano-em,medio,89,2020,195,0.07563,0.0625,0,0,0,0,0.66667,0,0.03723,0.0177,TARDE,Cluster 4,interagem esporadicamente
847,35,3-ano-em,medio,34,2020,181,0.07563,0.0625,0,0,0,0,1,0.02703,0.05319,0.04425,NOITE,Cluster 4,interagem esporadicamente
848,35,3-ano-em,medio,43,2020,195,0,0,0,0,0,0,1,0,0.04255,0.02655,TARDE,Cluster 4,interagem esporadicamente
849,35,3-ano-em,medio,79,2020,202,0.05882,0.0875,0,0,0,0,1,0,0.04787,0.0531,MADRUGADA,Cluster 4,interagem esporadicamente
891,35,3-ano-em,medio,151,2020,205,0.19328,0.0875,0,0.17742,0,0.12903,0.33333,0.16216,0.10106,0.15929,NOITE,Cluster 4,interagem esporadicamente
896,35,3-ano-em,medio,49,2020,182,0.10924,0.1125,0,0.04839,0,0.04839,0.33333,0.16216,0.10106,0.0885,TARDE,Cluster 4,interagem esporadicamente
900,35,3-ano-em,medio,134,2020,206,0.01681,0,0,0,0,0,0.66667,0,0.09574,0.0885,MADRUGADA,Cluster 4,interagem esporadicamente
901,35,3-ano-em,medio,27,2020,208,0.05882,0.0625,0,0,0,0,0.66667,0,0.22872,0.10619,MADRUGADA,Cluster 4,interagem esporadicamente
940,35,3-ano-em,medio,138,2020,206,0,0,0,0,0,0,1,0,0.01064,0.00885,NOITE,Cluster 4,interagem esporadicamente
1077,35,3-ano-em,medio,59,2020,214,0.13445,0,0,0,0,0,0.66667,0,0.06383,0.0531,NOITE,Cluster 4,interagem esporadicamente
1141,35,3-ano-em,medio,92,2020,212,0.09244,0.075,0,0,0,0,0.66667,0.02703,0.09574,0.02655,TARDE,Cluster 4,interagem esporadicamente
1287,35,3-ano-em,medio,101,2020,211,0,0,0,0,0,0,1,0,0.03191,0.0177,NOITE,Cluster 4,interagem esporadicamente
1288,35,3-ano-em,medio,52,2020,175,0.0084,0,0,0,0,0,1,0.08108,0.17021,0.12389,NOITE,Cluster 4,interagem esporadicamente
1324,35,3-ano-em,medio,22,2020,197,0.10084,0.0875,0,0.01613,0,0,1,0,0.02128,0.0177,TARDE,Cluster 4,interagem esporadicamente
1551,35,3-ano-em,medio,108,2020,209,0.05882,0.05,0,0,0,0,1,0,0.1117,0.09735,TARDE,Cluster 4,interagem esporadicamente
1648,35,3-ano-em,medio,72,2020,175,0.05882,0.0625,0.2,0.01613,0.09091,0,1,0,0.08511,0.02655,TARDE,Cluster 4,interagem esporadicamente
1775,35,3-ano-em,medio,82,2020,210,0.13445,0.025,0,0.08065,0,0.08065,1,0,0.07447,0.00885,NOITE,Cluster 4,interagem esporadicamente
1809,35,3-ano-em,medio,153,2020,214,0,0,0,0,0,0,1,0,0.03191,0.02655,NOITE,Cluster 4,interagem esporadicamente
1883,35,3-ano-em,medio,74,2020,203,0.03361,0.05,0,0,0,0,1,0,0.03723,0.04425,NOITE,Cluster 4,interagem esporadicamente
880,28,6-ano-ef,fundamental,361,2020,215,0.08599,0.07948,0,0.02074,0,0.17073,0,0,0.31606,0.26267,TARDE,Cluster 3,interagem raramente
881,28,6-ano-ef,fundamental,390,2020,215,0.03822,0.02773,0,0,0,0,0,0,0.16062,0.23502,TARDE,Cluster 3,interagem raramente
882,28,6-ano-ef,fundamental,131,2020,212,0.03981,0.03142,0,0.00148,0,0.0122,0,0,0.02418,0.03687,TARDE,Cluster 3,interagem raramente
898,28,6-ano-ef,fundamental,311,2020,215,0.0621,0.04991,0,0.00444,0,0.03659,0,0.04918,0.03627,0.06452,TARDE,Cluster 3,interagem raramente
902,28,6-ano-ef,fundamental,270,2020,214,0.00478,0.00185,0,0,0,0,0,0,0,0,NA,Cluster 3,interagem raramente
923,28,6-ano-ef,fundamental,516,2020,214,0.04459,0.04251,0,0.00148,0,0,0,0,0.07427,0.09217,MANHA,Cluster 3,interagem raramente
927,28,6-ano-ef,fundamental,486,2020,215,0.11783,0.02403,0,0.02519,0.01634,0.07317,0,0.16393,0.34197,0.25346,TARDE,Cluster 3,interagem raramente
944,28,6-ano-ef,fundamental,70,2020,212,0.04936,0.03697,0.29412,0.00889,0.00149,0.06098,0,0.03279,0.06563,0.13364,TARDE,Cluster 3,interagem raramente
947,28,6-ano-ef,fundamental,294,2020,205,0.03025,0.02218,0,0.00741,0,0.06098,0,0.03279,0.00518,0.01382,TARDE,Cluster 3,interagem raramente
971,28,6-ano-ef,fundamental,103,2020,214,0.0207,0.00739,0,0,0,0,0,0.06557,0.02591,0.0553,TARDE,Cluster 3,interagem raramente
975,28,6-ano-ef,fundamental,463,2020,215,0.07006,0.061,0.05882,0.00296,0.00297,0,0,0.21311,0.11399,0.09677,TARDE,Cluster 3,interagem raramente
995,28,6-ano-ef,fundamental,218,2020,210,0.03981,0.03882,0,0.01926,0.00297,0.08537,0,0.11475,0.10535,0.13364,NOITE,Cluster 3,interagem raramente
999,28,6-ano-ef,fundamental,248,2020,215,0.04618,0.03697,0,0.01037,0.00446,0.04878,0,0.09836,0.12953,0.19355,TARDE,Cluster 3,interagem raramente
1007,28,6-ano-ef,fundamental,83,2020,204,0.03503,0.03327,0,0.00148,0,0.0122,0,0,0.02936,0.05991,TARDE,Cluster 3,interagem raramente
1010,28,6-ano-ef,fundamental,174,2020,198,0.06051,0.0536,0,0.00444,0,0.03659,0,0.14754,0.18307,0.26728,TARDE,Cluster 3,interagem raramente
1012,28,6-ano-ef,fundamental,190,2020,215,0.09076,0.08318,0,0.00444,0,0.03659,0,0.06557,0.16062,0.14747,TARDE,Cluster 3,interagem raramente
1016,28,6-ano-ef,fundamental,337,2020,205,0.0414,0.03512,0,0,0,0,0,0,0.02418,0.01382,TARDE,Cluster 3,interagem raramente
1025,28,6-ano-ef,fundamental,412,2020,215,0.02389,0.01479,0,0.00296,0,0.02439,0,0.04918,0.02936,0.07834,TARDE,Cluster 3,interagem raramente
1027,28,6-ano-ef,fundamental,313,2020,215,0.03662,0.01848,0,0.00444,0,0.03659,0,0.03279,0.02591,0.02304,TARDE,Cluster 3,interagem raramente
1062,28,6-ano-ef,fundamental,253,2020,209,0.05892,0.05545,0.17647,0.00889,0.00594,0.02439,0,0,0.02591,0.04608,TARDE,Cluster 3,interagem raramente
1064,28,6-ano-ef,fundamental,344,2020,215,0.03662,0.02033,0,0.00148,0,0.0122,0,0,0.07254,0.08295,TARDE,Cluster 3,interagem raramente
1065,28,6-ano-ef,fundamental,233,2020,204,0.01592,0.01109,0,0,0,0,0,0.01639,0.02763,0.02765,NOITE,Cluster 3,interagem raramente
1066,28,6-ano-ef,fundamental,196,2020,210,0.04618,0.04067,0,0.00444,0,0.03659,0,0.01639,0.0639,0.03687,TARDE,Cluster 3,interagem raramente
1067,28,6-ano-ef,fundamental,232,2020,215,0.08439,0.07209,0.05882,0.00148,0.00149,0,0,0.04918,0.15371,0.21198,TARDE,Cluster 3,interagem raramente
1080,28,6-ano-ef,fundamental,56,2020,204,0.01911,0.02033,0,0,0,0,0,0.04918,0.09326,0.10138,MANHA,Cluster 3,interagem raramente
1086,28,6-ano-ef,fundamental,124,2020,204,0.03185,0.02403,0.17647,0.00593,0.00297,0.02439,0,0.06557,0.09326,0.18433,TARDE,Cluster 3,interagem raramente
1096,28,6-ano-ef,fundamental,275,2020,215,0.05573,0.0573,0,0,0,0,0,0,0.02591,0.03687,NOITE,Cluster 3,interagem raramente
1117,28,6-ano-ef,fundamental,92,2020,215,0.02707,0.02218,0,0.00444,0,0.03659,0,0.01639,0,0.00461,TARDE,Cluster 3,interagem raramente
1121,28,6-ano-ef,fundamental,295,2020,208,0.05255,0.03327,0,0.00148,0,0.0122,0,0.01639,0.03454,0.04608,MANHA,Cluster 3,interagem raramente
1123,28,6-ano-ef,fundamental,803,2020,215,0.02866,0.02033,0,0.01926,0.01486,0.03659,0,0.01639,0.12263,0.15668,TARDE,Cluster 3,interagem raramente
1126,28,6-ano-ef,fundamental,150,2020,205,0.03822,0.03512,0,0,0,0,0,0.01639,0.06563,0.04608,TARDE,Cluster 3,interagem raramente
1129,28,6-ano-ef,fundamental,234,2020,215,0.03822,0.03512,0.05882,0.00148,0.00149,0,0,0.27869,0.1019,0.24424,TARDE,Cluster 3,interagem raramente
1132,28,6-ano-ef,fundamental,381,2020,215,0.00159,0.00185,0,0,0,0,0,0,0.019,0.01843,NOITE,Cluster 3,interagem raramente
1135,28,6-ano-ef,fundamental,295,2020,215,0.03025,0.02957,0,0.00296,0,0.02439,0,0.03279,0.13644,0.24424,TARDE,Cluster 3,interagem raramente
